year_month,sub_district,monthly_avg,cum_avg
2020-01,NUWARA ELIYA,534.49,534.49
2020-01,RAMBODA,513.38,513.38
2020-01,PUNDALUOYA,491.52,491.52
2020-01,AGARAPATANA,500.25,500.25
2020-01,NANUOYA/LINDULA/TALAWAKELE,593.01,593.01
2020-01,PATANA KOTAGALA,538.58,538.58
2020-01,HATTON/DICKOYA,564.51,564.51
2020-01,BOGAWANTALAWA,568.01,568.01
2020-01,UPCOT/MASKELIYA,587.84,587.84
2020-01,WATAWALA/GINIGAT/NORTON,497.66,497.66
2020-01,PUSSELLAWA/HEWAHETA,527.37,527.37
2020-01,KOTMALE,587.81,587.81
2020-01,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,490.6,490.6
2020-01,NILAMBE/HANTANE/GALAHA,488.48,488.48
2020-01,KADUGANNAWA,457.4,457.4
2020-01,MADULKELLE KNUCKLES,431.14,431.14
2020-01,HUNASGIRIYA/MATALE,408.47,408.47
2020-01,BALANGODA/RAKWANA,562.7,562.7
2020-01,UDAPUSSELLAWA/HALGRANOYA,446.41,446.41
2020-01,MATURATA,361.58,361.58
2020-01,KOSLANDA/HALDUMULLA,593.1,593.1
2020-01,HAPUTALE,556.85,556.85
2020-01,BANDARAWELA/POONAGALLA,485.94,485.94
2020-01,MALWATTE/WELIMADA,451.41,451.41
2020-01,DEMODARA/HALIELLA/BADULLA,500.46,500.46
2020-01,ELLA/NAMUNUKULA,448.55,448.55
2020-01,PASSARA/LUNUGALLA,512.01,512.01
2020-01,MADULSIMA,438.74,438.74
2020-01,DENIYAYA,699.17,699.17
2020-01,GALLE,656.98,656.98
2020-01,KALUTARA,595.79,595.79
2020-01,KEGALLE,557.84,557.84
2020-01,KELLANI VELLI,663.38,663.38
2020-01,KANDY/MATALE/KURUNEGALA,429.01,429.01
2020-01,MATARA,705.12,705.12
2020-01,MORAWAKE,673.03,673.03
2020-01,RATNAPURA,631.41,631.41
2020-01,BALANGODA/RAKWANA,594.35,594.35
2020-02,NUWARA ELIYA,628.99,578.67
2020-02,RAMBODA,550.61,531.1
2020-02,PUNDALUOYA,505.08,497.74
2020-02,AGARAPATANA,515.92,506.51
2020-02,NANUOYA/LINDULA/TALAWAKELE,630.2,610.44
2020-02,PATANA KOTAGALA,554.25,546.06
2020-02,HATTON/DICKOYA,572.06,568.17
2020-02,BOGAWANTALAWA,595.02,580.86
2020-02,UPCOT/MASKELIYA,607.25,596.92
2020-02,WATAWALA/GINIGAT/NORTON,508.9,502.6
2020-02,PUSSELLAWA/HEWAHETA,572.73,547.57
2020-02,KOTMALE,585.81,586.81
2020-02,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,535.81,512.05
2020-02,NILAMBE/HANTANE/GALAHA,519.56,501.24
2020-02,KADUGANNAWA,486.11,470.7
2020-02,MADULKELLE KNUCKLES,487.92,456.19
2020-02,HUNASGIRIYA/MATALE,483.22,441.49
2020-02,BALANGODA/RAKWANA,573.32,567.68
2020-02,UDAPUSSELLAWA/HALGRANOYA,476.52,458.09
2020-02,MATURATA,371.87,364.37
2020-02,KOSLANDA/HALDUMULLA,622.23,606.43
2020-02,HAPUTALE,589.92,572.77
2020-02,BANDARAWELA/POONAGALLA,552.83,514.58
2020-02,MALWATTE/WELIMADA,510.83,478.07
2020-02,DEMODARA/HALIELLA/BADULLA,557.25,527.89
2020-02,ELLA/NAMUNUKULA,503.65,474.68
2020-02,PASSARA/LUNUGALLA,566.93,540.55
2020-02,MADULSIMA,469.48,454.04
2020-02,DENIYAYA,702.4,700.56
2020-02,GALLE,654.12,655.7
2020-02,KALUTARA,597.25,596.46
2020-02,KEGALLE,550.92,554.54
2020-02,KELLANI VELLI,657.89,660.8
2020-02,KANDY/MATALE/KURUNEGALA,460.01,443.95
2020-02,MATARA,685.72,696.57
2020-02,MORAWAKE,673.25,673.13
2020-02,RATNAPURA,639.73,635.06
2020-02,BALANGODA/RAKWANA,596.15,595.15
2020-03,NUWARA ELIYA,632.23,593.52
2020-03,RAMBODA,567.42,541.32
2020-03,PUNDALUOYA,515.01,502.65
2020-03,AGARAPATANA,503.49,505.77
2020-03,NANUOYA/LINDULA/TALAWAKELE,627.12,614.22
2020-03,PATANA KOTAGALA,548.65,546.63
2020-03,HATTON/DICKOYA,554.71,564.88
2020-03,BOGAWANTALAWA,577.76,580.09
2020-03,UPCOT/MASKELIYA,595.85,596.64
2020-03,WATAWALA/GINIGAT/NORTON,496.77,500.92
2020-03,PUSSELLAWA/HEWAHETA,568.61,552.95
2020-03,KOTMALE,570.65,583.3
2020-03,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,519.97,514.14
2020-03,NILAMBE/HANTANE/GALAHA,502.82,501.59
2020-03,KADUGANNAWA,506.02,478.84
2020-03,MADULKELLE KNUCKLES,472.75,460.95
2020-03,HUNASGIRIYA/MATALE,476.35,450.33
2020-03,BALANGODA/RAKWANA,570.36,568.38
2020-03,UDAPUSSELLAWA/HALGRANOYA,489.57,465.86
2020-03,MATURATA,497.43,382.35
2020-03,KOSLANDA/HALDUMULLA,626.62,611.25
2020-03,HAPUTALE,530.48,561.62
2020-03,BANDARAWELA/POONAGALLA,527.44,517.92
2020-03,MALWATTE/WELIMADA,492.71,482.26
2020-03,DEMODARA/HALIELLA/BADULLA,569.05,540.46
2020-03,ELLA/NAMUNUKULA,522.09,491.39
2020-03,PASSARA/LUNUGALLA,563.26,547.58
2020-03,MADULSIMA,512.67,472.01
2020-03,DENIYAYA,699.5,700.33
2020-03,GALLE,659.68,656.6
2020-03,KALUTARA,621.42,602.29
2020-03,KEGALLE,533.41,549.38
2020-03,KELLANI VELLI,664.35,661.7
2020-03,KANDY/MATALE/KURUNEGALA,471.45,451.35
2020-03,MATARA,675.71,692.51
2020-03,MORAWAKE,669.82,672.38
2020-03,RATNAPURA,632.75,634.55
2020-03,BALANGODA,580.67,591.25
2020-04,NUWARA ELIYA,725.36,636.83
2020-04,RAMBODA,640.32,569.87
2020-04,PUNDALUOYA,601.7,534.81
2020-04,AGARAPATANA,595.31,523.41
2020-04,NANUOYA/LINDULA/TALAWAKELE,680.82,626.46
2020-04,PATANA KOTAGALA,619.36,563.66
2020-04,HATTON/DICKOYA,607.38,576.37
2020-04,BOGAWANTALAWA,679.93,605.43
2020-04,UPCOT/MASKELIYA,694.78,618.78
2020-04,WATAWALA/GINIGAT/NORTON,577.57,521.52
2020-04,PUSSELLAWA/HEWAHETA,590.24,562.49
2020-04,KOTMALE,653.86,598.27
2020-04,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,573.21,528.97
2020-04,NILAMBE/HANTANE/GALAHA,590.62,525.39
2020-04,KADUGANNAWA,599.79,505.41
2020-04,MADULKELLE KNUCKLES,538.41,486.17
2020-04,HUNASGIRIYA/MATALE,552.87,477.57
2020-04,BALANGODA/RAKWANA,670.19,596.52
2020-04,UDAPUSSELLAWA/HALGRANOYA,605.27,519.24
2020-04,MATURATA,505.14,419.27
2020-04,KOSLANDA/HALDUMULLA,755.09,646.67
2020-04,HAPUTALE,620.41,582.48
2020-04,BANDARAWELA/POONAGALLA,603.78,542.63
2020-04,MALWATTE/WELIMADA,603.36,520.2
2020-04,DEMODARA/HALIELLA/BADULLA,700.16,599.1
2020-04,ELLA/NAMUNUKULA,553.51,513.68
2020-04,PASSARA/LUNUGALLA,649.78,592.39
2020-04,MADULSIMA,620.7,532.86
2020-04,DENIYAYA,838.23,730.39
2020-04,GALLE,783.57,683.34
2020-04,KALUTARA,682.74,620.87
2020-04,KEGALLE,612.28,563.65
2020-04,KELLANI VELLI,754.16,678.49
2020-04,KANDY/MATALE/KURUNEGALA,549.42,477.75
2020-04,MATARA,792.93,709.34
2020-04,MORAWAKE,807.66,702.07
2020-04,RATNAPURA,774.24,667.67
2020-04,BALANGODA,746.19,636.55
2020-05,NUWARA ELIYA,696.67,648.71
2020-05,RAMBODA,626.15,577.91
2020-05,PUNDALUOYA,631.83,549.72
2020-05,AGARAPATANA,624.29,536.19
2020-05,NANUOYA/LINDULA/TALAWAKELE,724.82,640.85
2020-05,PATANA KOTAGALA,658.08,577.16
2020-05,HATTON/DICKOYA,650.48,588.42
2020-05,BOGAWANTALAWA,706.82,621.21
2020-05,UPCOT/MASKELIYA,708.72,631.49
2020-05,WATAWALA/GINIGAT/NORTON,558.43,529.05
2020-05,PUSSELLAWA/HEWAHETA,580.81,565.29
2020-05,KOTMALE,654.87,606.37
2020-05,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,580.55,535.99
2020-05,NILAMBE/HANTANE/GALAHA,556.64,531.71
2020-05,KADUGANNAWA,605.47,518.49
2020-05,MADULKELLE KNUCKLES,499.65,488.78
2020-05,HUNASGIRIYA/MATALE,513.03,482.1
2020-05,BALANGODA/RAKWANA,660.65,609.34
2020-05,UDAPUSSELLAWA/HALGRANOYA,606.88,541.82
2020-05,MATURATA,493.13,432.27
2020-05,KOSLANDA/HALDUMULLA,753.28,666.77
2020-05,HAPUTALE,646.2,597.23
2020-05,BANDARAWELA/POONAGALLA,593.17,552.92
2020-05,MALWATTE/WELIMADA,550.28,525.3
2020-05,DEMODARA/HALIELLA/BADULLA,662.45,614.59
2020-05,ELLA/NAMUNUKULA,527.33,516.2
2020-05,PASSARA/LUNUGALLA,620.04,599.12
2020-05,MADULSIMA,557.93,540.74
2020-05,DENIYAYA,839.52,753.47
2020-05,GALLE,788.04,702.08
2020-05,KALUTARA,715.62,635.48
2020-05,KEGALLE,643.1,576.82
2020-05,KELLANI VELLI,785.23,698.6
2020-05,KANDY/MATALE/KURUNEGALA,494.33,480.41
2020-05,MATARA,810.39,725.3
2020-05,MORAWAKE,796.98,719.67
2020-05,RATNAPURA,737.49,681.27
2020-05,BALANGODA,691.79,648.78
2020-06,NUWARA ELIYA,590.17,637.76
2020-06,RAMBODA,548.14,571.52
2020-06,PUNDALUOYA,529.6,545.28
2020-06,AGARAPATANA,551.2,540.02
2020-06,NANUOYA/LINDULA/TALAWAKELE,605.09,631.51
2020-06,PATANA KOTAGALA,565.24,573.93
2020-06,HATTON/DICKOYA,596.62,615.22
2020-06,UPCOT/MASKELIYA,604.09,624.56
2020-06,WATAWALA/GINIGAT/NORTON,520.48,527.15
2020-06,PUSSELLAWA/HEWAHETA,564.47,565.09
2020-06,KOTMALE,570.66,594.63
2020-06,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,528.89,534.2
2020-06,NILAMBE/HANTANE/GALAHA,529.06,531.08
2020-06,KADUGANNAWA,535.9,521.99
2020-06,MADULKELLE KNUCKLES,498.49,490.85
2020-06,HUNASGIRIYA/MATALE,497.11,485.17
2020-06,BALANGODA/RAKWANA,585.25,603.84
2020-06,UDAPUSSELLAWA/HALGRANOYA,518.17,535.82
2020-06,MATURATA,496.4,447.55
2020-06,KOSLANDA/HALDUMULLA,648.65,662.62
2020-06,HAPUTALE,563.74,588.67
2020-06,BANDARAWELA/POONAGALLA,526.39,546.71
2020-06,MALWATTE/WELIMADA,509.68,521.87
2020-06,DEMODARA/HALIELLA/BADULLA,593.33,609.09
2020-06,ELLA/NAMUNUKULA,502.93,513.26
2020-06,PASSARA/LUNUGALLA,551.52,587.57
2020-06,MADULSIMA,498.23,529.39
2020-06,DENIYAYA,727.39,747.15
2020-06,GALLE,694.38,700.44
2020-06,KALUTARA,624.41,633.18
2020-06,KEGALLE,580.21,577.56
2020-06,KELLANI VELLI,686.41,695.85
2020-06,KANDY/MATALE/KURUNEGALA,475.71,479.41
2020-06,MATARA,720.58,724.26
2020-06,MORAWAKE,715.21,718.7
2020-06,RATNAPURA,649.28,674.23
2020-06,BALANGODA,610.29,639.08
2020-07,NUWARA ELIYA,559.42,626.15
2020-07,RAMBODA,522.88,562.42
2020-07,PUNDALUOYA,499.83,538.57
2020-07,AGARAPATANA,502.69,532.94
2020-07,NANUOYA/LINDULA/TALAWAKELE,563.77,621.32
2020-07,PATANA KOTAGALA,515.06,564.81
2020-07,HATTON/DICKOYA,526.1,574.29
2020-07,BOGAWANTALAWA,549.79,604.58
2020-07,UPCOT/MASKELIYA,559.64,615.44
2020-07,WATAWALA/GINIGAT/NORTON,483.28,520.02
2020-07,PUSSELLAWA/HEWAHETA,522.43,558.11
2020-07,KOTMALE,561.4,589.88
2020-07,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,520.22,532.12
2020-07,NILAMBE/HANTANE/GALAHA,513.74,528.28
2020-07,KADUGANNAWA,518.36,521.53
2020-07,MADULKELLE KNUCKLES,462.53,487.06
2020-07,HUNASGIRIYA/MATALE,501.2,488.95
2020-07,BALANGODA/RAKWANA,583.07,600.43
2020-07,UDAPUSSELLAWA/HALGRANOYA,493.75,528.56
2020-07,MATURATA,464.68,450.08
2020-07,KOSLANDA/HALDUMULLA,678.47,664.98
2020-07,HAPUTALE,532.43,578.23
2020-07,BANDARAWELA/POONAGALLA,516.83,541.66
2020-07,MALWATTE/WELIMADA,524.8,522.34
2020-07,DEMODARA/HALIELLA/BADULLA,580.19,604.44
2020-07,ELLA/NAMUNUKULA,489.57,509.27
2020-07,PASSARA/LUNUGALLA,540.57,580.04
2020-07,MADULSIMA,482.49,520.96
2020-07,DENIYAYA,737.66,745.64
2020-07,GALLE,710.19,701.95
2020-07,KALUTARA,645.18,634.99
2020-07,KEGALLE,595.23,580.19
2020-07,KELLANI VELLI,689.32,694.71
2020-07,KANDY/MATALE/KURUNEGALA,484.46,480.24
2020-07,MATARA,734.85,725.93
2020-07,MORAWAKE,710.52,717.35
2020-07,RATNAPURA,661.05,672.13
2020-07,BALANGODA,610.87,634.21
2020-08,NUWARA ELIYA,559.23,618.13
2020-08,RAMBODA,560.79,562.26
2020-08,PUNDALUOYA,517.71,536.06
2020-08,AGARAPATANA,495.82,528.56
2020-08,NANUOYA/LINDULA/TALAWAKELE,578.18,616.37
2020-08,PATANA KOTAGALA,524.52,559.66
2020-08,HATTON/DICKOYA,523.67,567.6
2020-08,BOGAWANTALAWA,557.61,599.94
2020-08,UPCOT/MASKELIYA,562.36,610.32
2020-08,WATAWALA/GINIGAT/NORTON,492.85,515.11
2020-08,PUSSELLAWA/HEWAHETA,552.59,557.42
2020-08,KOTMALE,592.1,590.06
2020-08,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,545.34,533.91
2020-08,NILAMBE/HANTANE/GALAHA,524.35,527.92
2020-08,KADUGANNAWA,518.01,521.17
2020-08,MADULKELLE KNUCKLES,485.47,486.93
2020-08,HUNASGIRIYA/MATALE,534.15,494.21
2020-08,BALANGODA,576.43,597.46
2020-08,UDAPUSSELLAWA/HALGRANOYA,485.54,523.43
2020-08,MATURATA,434.4,447.76
2020-08,KOSLANDA/HALDUMULLA,661.65,664.55
2020-08,HAPUTALE,546.6,574.81
2020-08,BANDARAWELA/POONAGALLA,547.24,542.35
2020-08,MALWATTE/WELIMADA,564.88,527.36
2020-08,DEMODARA/HALIELLA/BADULLA,581.76,601.76
2020-08,ELLA/NAMUNUKULA,536.86,512.26
2020-08,PASSARA/LUNUGALLA,554.77,576.96
2020-08,MADULSIMA,483.06,515.97
2020-08,DENIYAYA,734.77,744.21
2020-08,GALLE,704.73,702.31
2020-08,KALUTARA,637.11,635.25
2020-08,KEGALLE,591.7,581.64
2020-08,KELLANI VELLI,689.52,693.99
2020-08,KANDY/MATALE/KURUNEGALA,483.45,480.64
2020-08,MATARA,733.33,726.95
2020-08,MORAWAKE,705.6,715.8
2020-08,RATNAPURA,657.38,670.16
2020-08,BALANGODA,609.18,630.69
2020-09,NUWARA ELIYA,571.29,612.72
2020-09,RAMBODA,591.99,564.66
2020-09,PUNDALUOYA,531.28,535.37
2020-09,AGARAPATANA,518.9,527.39
2020-09,NANUOYA/LINDULA/TALAWAKELE,618.48,616.62
2020-09,PATANA KOTAGALA,533.45,556.42
2020-09,HATTON/DICKOYA,543.71,564.93
2020-09,BOGAWANTALAWA,583.9,598.21
2020-09,UPCOT/MASKELIYA,604.11,609.7
2020-09,WATAWALA/GINIGAT/NORTON,490.59,510.86
2020-09,PUSSELLAWA/HEWAHETA,550.77,556.61
2020-09,KOTMALE,561.24,587.12
2020-09,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,542.91,535.14
2020-09,NILAMBE/HANTANE/GALAHA,489.42,524.5
2020-09,KADUGANNAWA,561.18,525.48
2020-09,MADULKELLE KNUCKLES,500.56,488.68
2020-09,HUNASGIRIYA/MATALE,529.39,498.23
2020-09,BALANGODA/RAKWANA,556.88,592.16
2020-09,UDAPUSSELLAWA/HALGRANOYA,488.1,518.49
2020-09,MATURATA,454.0,448.43
2020-09,KOSLANDA/HALDUMULLA,600.59,654.67
2020-09,HAPUTALE,550.59,571.96
2020-09,BANDARAWELA/POONAGALLA,571.15,546.28
2020-09,MALWATTE/WELIMADA,560.88,531.59
2020-09,DEMODARA/HALIELLA/BADULLA,574.62,598.18
2020-09,ELLA/NAMUNUKULA,521.16,513.2
2020-09,PASSARA/LUNUGALLA,567.96,575.66
2020-09,MADULSIMA,478.06,510.73
2020-09,DENIYAYA,727.35,741.85
2020-09,GALLE,696.67,701.54
2020-09,KALUTARA,639.03,635.77
2020-09,KEGALLE,593.99,583.33
2020-09,KELLANI VELLI,677.8,691.53
2020-09,KANDY/MATALE/KURUNEGALA,494.51,482.66
2020-09,MATARA,735.76,728.24
2020-09,MORAWAKE,704.74,714.17
2020-09,RATNAPURA,655.38,668.12
2020-09,BALANGODA,607.16,627.57
2020-10,NUWARA ELIYA,658.97,616.76
2020-10,RAMBODA,619.06,568.32
2020-10,PUNDALUOYA,589.11,539.61
2020-10,AGARAPATANA,579.52,531.56
2020-10,NANUOYA/LINDULA/TALAWAKELE,667.34,620.62
2020-10,PATANA KOTAGALA,570.11,557.8
2020-10,HATTON/DICKOYA,596.74,567.54
2020-10,BOGAWANTALAWA,636.43,601.32
2020-10,UPCOT/MASKELIYA,658.19,612.82
2020-10,WATAWALA/GINIGAT/NORTON,536.94,513.65
2020-10,PUSSELLAWA/HEWAHETA,586.72,559.24
2020-10,KOTMALE,610.49,589.34
2020-10,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,574.2,538.76
2020-10,NILAMBE/HANTANE/GALAHA,583.12,529.41
2020-10,KADUGANNAWA,557.86,528.16
2020-10,MADULKELLE KNUCKLES,513.55,490.85
2020-10,HUNASGIRIYA/MATALE,522.92,500.09
2020-10,BALANGODA/RAKWANA,592.55,592.19
2020-10,UDAPUSSELLAWA/HALGRANOYA,538.25,520.3
2020-10,MATURATA,506.74,453.59
2020-10,KOSLANDA/HALDUMULLA,672.91,656.34
2020-10,HAPUTALE,576.46,572.4
2020-10,BANDARAWELA/POONAGALLA,567.81,548.73
2020-10,MALWATTE/WELIMADA,577.83,534.73
2020-10,DEMODARA/HALIELLA/BADULLA,592.65,597.71
2020-10,ELLA/NAMUNUKULA,538.72,514.93
2020-10,PASSARA/LUNUGALLA,592.96,577.33
2020-10,MADULSIMA,517.71,511.41
2020-10,DENIYAYA,758.92,743.52
2020-10,GALLE,706.83,702.03
2020-10,KALUTARA,643.64,636.45
2020-10,KEGALLE,594.15,584.38
2020-10,KELLANI VELLI,690.59,691.43
2020-10,KANDY/MATALE/KURUNEGALA,511.44,485.24
2020-10,MATARA,750.73,730.65
2020-10,MORAWAKE,725.54,715.32
2020-10,RATNAPURA,671.84,668.49
2020-10,BALANGODA,611.39,626.03
2020-11,NUWARA ELIYA,662.29,621.09
2020-11,RAMBODA,626.3,571.81
2020-11,PUNDALUOYA,617.5,544.93
2020-11,AGARAPATANA,621.22,538.42
2020-11,NANUOYA/LINDULA/TALAWAKELE,686.31,625.62
2020-11,PATANA KOTAGALA,627.92,563.06
2020-11,HATTON/DICKOYA,646.39,572.43
2020-11,BOGAWANTALAWA,658.38,605.65
2020-11,UPCOT/MASKELIYA,680.77,617.78
2020-11,WATAWALA/GINIGAT/NORTON,592.56,520.61
2020-11,PUSSELLAWA/HEWAHETA,605.75,563.11
2020-11,KOTMALE,583.16,588.82
2020-11,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,578.98,542.02
2020-11,NILAMBE/HANTANE/GALAHA,558.52,531.9
2020-11,KADUGANNAWA,556.23,530.22
2020-11,MADULKELLE KNUCKLES,514.15,492.54
2020-11,HUNASGIRIYA/MATALE,528.9,501.8
2020-11,BALANGODA/RAKWANA,588.3,591.85
2020-11,UDAPUSSELLAWA/HALGRANOYA,551.31,523.12
2020-11,MATURATA,510.72,455.69
2020-11,KOSLANDA/HALDUMULLA,639.62,654.67
2020-11,HAPUTALE,604.68,575.18
2020-11,BANDARAWELA/POONAGALLA,594.64,553.87
2020-11,MALWATTE/WELIMADA,574.27,537.24
2020-11,DEMODARA/HALIELLA/BADULLA,582.32,596.43
2020-11,ELLA/NAMUNUKULA,548.33,517.33
2020-11,PASSARA/LUNUGALLA,591.36,578.6
2020-11,MADULSIMA,531.7,513.3
2020-11,DENIYAYA,728.89,742.11
2020-11,GALLE,692.29,701.13
2020-11,KALUTARA,629.4,635.83
2020-11,KEGALLE,591.71,585.01
2020-11,KELLANI VELLI,679.92,690.26
2020-11,KANDY/MATALE/KURUNEGALA,515.76,487.72
2020-11,MATARA,727.56,730.33
2020-11,MORAWAKE,700.63,713.88
2020-11,RATNAPURA,657.11,667.42
2020-11,BALANGODA,601.62,623.95
2020-12,NUWARA ELIYA,660.45,624.29
2020-12,RAMBODA,639.76,577.1
2020-12,PUNDALUOYA,613.66,550.33
2020-12,PUNDALUOYA,613.66,550.33
2020-12,AGARAPATANA,624.98,545.75
2020-12,NANUOYA/LINDULA/TALAWAKELE,692.97,631.73
2020-12,PATANA KOTAGALA,635.87,571.45
2020-12,HATTON/DICKOYA,646.27,578.14
2020-12,BOGAWANTALAWA,664.04,610.9
2020-12,UPCOT/MASKELIYA,685.98,623.79
2020-12,WATAWALA/GINIGAT/NORTON,609.0,526.74
2020-12,PUSSELLAWA/HEWAHETA,622.89,568.41
2020-12,KOTMALE,623.18,592.23
2020-12,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,603.34,547.37
2020-12,NILAMBE/HANTANE/GALAHA,603.83,537.6
2020-12,KADUGANNAWA,553.72,531.94
2020-12,MADULKELLE KNUCKLES,536.11,495.34
2020-12,HUNASGIRIYA/MATALE,515.45,502.86
2020-12,BALANGODA/RAKWANA,596.65,592.25
2020-12,UDAPUSSELLAWA/HALGRANOYA,566.69,526.29
2020-12,MATURATA,478.08,456.85
2020-12,KOSLANDA/HALDUMULLA,637.77,653.46
2020-12,HAPUTALE,634.59,579.51
2020-12,BANDARAWELA/POONAGALLA,558.88,554.31
2020-12,MALWATTE/WELIMADA,542.5,537.53
2020-12,DEMODARA/HALIELLA/BADULLA,584.39,595.6
2020-12,ELLA/NAMUNUKULA,560.44,519.93
2020-12,PASSARA/LUNUGALLA,579.73,578.69
2020-12,MADULSIMA,516.26,513.5
2020-12,DENIYAYA,719.93,740.17
2020-12,GALLE,685.22,699.81
2020-12,KALUTARA,615.37,634.23
2020-12,KEGALLE,612.2,587.21
2020-12,KELLANI VELLI,689.93,690.23
2020-12,KANDY/MATALE/KURUNEGALA,519.64,490.06
2020-12,MATARA,714.63,728.82
2020-12,MORAWAKE,690.76,711.86
2020-12,RATNAPURA,660.6,666.85
2020-12,BALANGODA,617.25,623.42
2021-01,NUWARA ELIYA,646.34,646.34
2021-01,RAMBODA,626.23,626.23
2021-01,PUNDALUOYA,569.66,569.66
2021-01,AGARAPATANA,609.74,609.74
2021-01,NANUOYA/LINDULA/TALAWAKELE,667.58,667.58
2021-01,PATANA KOTAGALA,598.41,598.41
2021-01,HATTON/DICKOYA,611.63,611.63
2021-01,BOGAWANTALAWA,633.35,633.35
2021-01,UPCOT/MASKELIYA,641.57,641.57
2021-01,WATAWALA/GINIGAT/NORTON,574.01,574.01
2021-01,PUSSELLAWA/HEWAHETA,602.07,602.07
2021-01,KOTMALE,619.87,619.87
2021-01,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,584.71,584.71
2021-01,NILAMBE/HANTANE/GALAHA,608.56,608.56
2021-01,KADUGANNAWA,572.02,572.02
2021-01,MADULKELLE KNUCKLES,538.1,538.1
2021-01,HUNASGIRIYA/MATALE,528.89,528.89
2021-01,BALANGODA/RAKWANA,616.62,616.62
2021-01,UDAPUSSELLAWA/HALGRANOYA,564.64,564.64
2021-01,MATURATA,498.56,498.56
2021-01,KOSLANDA/HALDUMULLA,628.3,628.3
2021-01,HAPUTALE,592.45,592.45
2021-01,BANDARAWELA/POONAGALLA,596.46,596.46
2021-01,MALWATTE/WELIMADA,565.21,565.21
2021-01,DEMODARA/HALIELLA/BADULLA,598.63,598.63
2021-01,ELLA/NAMUNUKULA,574.37,574.37
2021-01,PASSARA/LUNUGALLA,580.23,580.23
2021-01,MADULSIMA,548.7,548.7
2021-01,DENIYAYA,726.5,726.5
2021-01,GALLE,695.08,695.08
2021-01,KALUTARA,652.07,652.07
2021-01,KEGALLE,621.35,621.35
2021-01,KELLANI VELLI,678.95,678.95
2021-01,KANDY/MATALE/KURUNEGALA,529.72,529.72
2021-01,MATARA,720.3,720.3
2021-01,MORAWAKE,698.96,698.96
2021-01,RATNAPURA,669.05,669.05
2021-01,BALANGODA,620.49,620.49
2021-02,NUWARA ELIYA,655.64,650.77
2021-02,RAMBODA,615.06,621.31
2021-02,PUNDALUOYA,563.4,566.47
2021-02,AGARAPATANA,600.6,605.45
2021-02,NANUOYA/LINDULA/TALAWAKELE,671.62,669.55
2021-02,PATANA KOTAGALA,597.05,597.77
2021-02,HATTON/DICKOYA,603.78,607.73
2021-02,BOGAWANTALAWA,631.91,632.64
2021-02,UPCOT/MASKELIYA,640.57,641.11
2021-02,WATAWALA/GINIGAT/NORTON,561.51,567.24
2021-02,PUSSELLAWA/HEWAHETA,595.16,598.82
2021-02,KOTMALE,635.12,627.37
2021-02,GAMPOLA/NAWALAPITIYA/DOLOSBAGE,592.72,588.58
2021-02,NILAMBE/HANTANE/GALAHA,584.25,597.16
2021-02,KADUGANNAWA,583.66,577.55
2021-02,MADULKELLE KNUCKLES,537.07,537.62
2021-02,HUNASGIRIYA/MATALE,564.6,548.86
2021-02,BALANGODA/RAKWANA,597.6,608.12
2021-02,UDAPUSSELLAWA/HALGRANOYA,565.89,565.22
2021-02,MATURATA,457.28,474.06
2021-02,KOSLANDA/HALDUMULLA,709.46,664.9
2021-02,HAPUTALE,585.24,589.26
2021-02,BANDARAWELA/POONAGALLA,584.98,591.12
2021-02,MALWATTE/WELIMADA,545.03,555.71
2021-02,DEMODARA/HALIELLA/BADULLA,590.29,595.27
2021-02,ELLA/NAMUNUKULA,549.59,561.35
2021-02,PASSARA/LUNUGALLA,555.35,569.95
2021-02,MADULSIMA,545.22,547.05
2021-02,DENIYAYA,720.87,723.81
2021-02,GALLE,697.51,696.32
2021-02,KALUTARA,644.74,648.32
2021-02,KEGALLE,625.1,623.14
2021-02,KELLANI VELLI,687.49,682.96
2021-02,KANDY/MATALE/KURUNEGALA,535.47,532.26
2021-02,MATARA,717.32,718.8
2021-02,MORAWAKE,702.82,700.84
2021-02,RATNAPURA,671.28,670.09
2021-02,BALANGODA,606.61,614.97
2021-03,NUWARA ELIYA,680.66,661.84
2021-03,RAMBODA,634.93,626.09
2021-03,PUNDALUOYA,566.15,566.35
2021-03,AGARAPATANA,603.02,604.62
2021-03,NANUOYA/LINDULA/TALAWAKELE,724.07,690.75
2021-03,PATANA KOTAGALA,595.8,597.07
2021-03,HATTON/DICKOYA,594.22,602.66
2021-03,BOGAWANTALAWA,645.97,637.44
2021-03,UPCOT/MASKELIYA,650.06,644.26
2021-03,WATAWALA/GINIGAT/NORTON,543.17,557.84
2021-03,PUSSELLAWA/HEWAHETA,623.15,606.76
2021-03,KOTMALE,636.97,631.19
